epoch,step,training_cardinality_error,training_loss,training_loss_bbox,training_loss_ce,training_loss_giou,validation_cardinality_error,validation_loss,validation_loss_bbox,validation_loss_ce,validation_loss_giou
23,260,1.0,1.3506526947021484,0.03884097561240196,0.30056795477867126,0.4279399514198303,,,,,
23,261,1.25,1.1592411994934082,0.03107038140296936,0.39289191365242004,0.3054986894130707,,,,,
23,262,1.25,1.6145150661468506,0.06832263618707657,0.4515245854854584,0.4106886386871338,,,,,
23,263,2.0,1.3353748321533203,0.030234724283218384,0.4954422414302826,0.3443794846534729,,,,,
23,263,,,,,,1.329545497894287,1.933223843574524,0.06855060905218124,0.47336137294769287,0.5585548281669617
24,264,1.25,1.377082109451294,0.0356125645339489,0.40556758642196655,0.3967258632183075,,,,,
24,265,1.75,1.9437448978424072,0.07078886032104492,0.522570788860321,0.5336148738861084,,,,,
24,266,1.75,1.6147820949554443,0.026127569377422333,0.5152958035469055,0.48442426323890686,,,,,
24,267,1.25,1.337049961090088,0.05497286468744278,0.41763484477996826,0.32227540016174316,,,,,
24,268,1.75,1.499097466468811,0.022262943908572197,0.6002973914146423,0.3937426805496216,,,,,
24,269,1.0,1.1815006732940674,0.0329267755150795,0.37428101897239685,0.3212928771972656,,,,,
24,270,1.0,1.3855082988739014,0.048720940947532654,0.4700304865837097,0.335936576128006,,,,,
24,271,1.25,1.0552884340286255,0.031196249648928642,0.44731414318084717,0.22599653899669647,,,,,
24,272,1.5,1.2632884979248047,0.033510152250528336,0.40126556158065796,0.34723609685897827,,,,,
24,273,0.75,1.3511216640472412,0.034636642783880234,0.33186835050582886,0.4230350852012634,,,,,
24,274,1.5,1.2206943035125732,0.031526245176792145,0.4126329720020294,0.32521504163742065,,,,,
24,274,,,,,,1.329545497894287,1.9642486572265625,0.07288961857557297,0.46654683351516724,0.5666269063949585
25,275,2.5,1.7595820426940918,0.05029790475964546,0.7078561782836914,0.4001182019710541,,,,,
25,276,1.5,1.4535112380981445,0.026050610467791557,0.4510701298713684,0.4360940158367157,,,,,
25,277,1.25,1.6870489120483398,0.06260818243026733,0.39644354581832886,0.48878222703933716,,,,,
25,278,1.5,1.4309496879577637,0.0794539675116539,0.49637603759765625,0.26865190267562866,,,,,
25,279,0.75,0.9784804582595825,0.028950121253728867,0.27215132117271423,0.28078925609588623,,,,,
25,280,1.25,1.2880070209503174,0.023143401369452477,0.46821728348731995,0.35203638672828674,,,,,
25,281,1.0,1.387315273284912,0.03022756800055504,0.36198559403419495,0.43709588050842285,,,,,
25,282,2.25,1.7910486459732056,0.047291506081819534,0.5722796320915222,0.491155743598938,,,,,
25,283,0.75,0.7273868918418884,0.01929566077888012,0.2637714445590973,0.1835685670375824,,,,,
25,284,1.25,1.3426079750061035,0.04511353373527527,0.4416233003139496,0.3377084732055664,,,,,
25,285,1.0,0.9719390869140625,0.02086513303220272,0.30765777826309204,0.27997782826423645,,,,,
25,285,,,,,,1.329545497894287,1.939094066619873,0.07197728008031845,0.4629532992839813,0.5581271052360535
26,286,1.0,1.3464429378509521,0.047892920672893524,0.33375445008277893,0.3866119384765625,,,,,
26,287,1.25,1.4745500087738037,0.039562106132507324,0.4442102611064911,0.4162645936012268,,,,,
26,288,1.25,1.5942139625549316,0.03904954344034195,0.4409703016281128,0.47899794578552246,,,,,
26,289,1.0,1.1542158126831055,0.04453565925359726,0.4106895923614502,0.2604239583015442,,,,,
26,290,1.25,1.2180969715118408,0.027341216802597046,0.4283732771873474,0.3265088200569153,,,,,
26,291,1.0,1.0770114660263062,0.018124379217624664,0.3512786030769348,0.3175554871559143,,,,,
26,292,1.25,1.548884391784668,0.05019541457295418,0.4762391149997711,0.41083407402038574,,,,,
26,293,1.0,1.2385298013687134,0.06679561734199524,0.36881381273269653,0.26786893606185913,,,,,
26,294,1.0,1.1609834432601929,0.02334664575755596,0.3145397901535034,0.36485522985458374,,,,,
26,295,1.0,1.0002869367599487,0.018956976011395454,0.377921462059021,0.2637903094291687,,,,,
26,296,1.0,1.1050349473953247,0.03369073569774628,0.3355552852153778,0.30051299929618835,,,,,
26,296,,,,,,1.329545497894287,1.958795189857483,0.07609015703201294,0.4697039723396301,0.5543203353881836
27,297,1.5,1.707547903060913,0.054537996649742126,0.47277170419692993,0.48104310035705566,,,,,
27,298,1.0,1.106112003326416,0.028881801292300224,0.3341217637062073,0.31379061937332153,,,,,
27,299,1.25,1.1555176973342896,0.025499293580651283,0.45717599987983704,0.2854226231575012,,,,,
27,300,0.75,1.7531023025512695,0.04172360152006149,0.35322949290275574,0.5956274271011353,,,,,
27,301,1.0,1.1578199863433838,0.038232430815696716,0.4017050564289093,0.28247642517089844,,,,,
27,302,1.25,1.1113216876983643,0.021854598075151443,0.4831179976463318,0.25946536660194397,,,,,
27,303,1.0,1.149373173713684,0.025427505373954773,0.38038089871406555,0.32092738151550293,,,,,
27,304,1.25,1.2448803186416626,0.038468100130558014,0.4113169014453888,0.32061147689819336,,,,,
27,305,1.5,1.5025185346603394,0.04566804692149162,0.499627023935318,0.3872756361961365,,,,,
27,306,2.25,1.2651338577270508,0.027212681248784065,0.53239905834198,0.2983357012271881,,,,,
27,307,1.0,1.038788080215454,0.02123841643333435,0.41521915793418884,0.25868842005729675,,,,,
27,307,,,,,,1.329545497894287,1.934707522392273,0.06971977651119232,0.46693918108940125,0.5595845580101013
28,308,1.25,1.3630402088165283,0.031809251755476,0.42265260219573975,0.39067068696022034,,,,,
28,309,1.25,1.191861867904663,0.024723708629608154,0.3527486026287079,0.3577473759651184,,,,,
28,310,1.5,1.8154020309448242,0.07845062017440796,0.4315858781337738,0.4957815110683441,,,,,
28,311,1.5,1.5556720495224,0.04798419401049614,0.3959353566169739,0.4599078595638275,,,,,
28,312,1.0,1.640785574913025,0.06584326177835464,0.31596270203590393,0.497803270816803,,,,,
28,313,1.75,1.283065676689148,0.03822408616542816,0.5711240172386169,0.2604106068611145,,,,,
28,314,1.0,1.757946252822876,0.07815785706043243,0.4236701726913452,0.4717434346675873,,,,,
28,315,1.0,1.0384407043457031,0.03607052564620972,0.4187099039554596,0.21968905627727509,,,,,
28,316,2.25,1.7003467082977295,0.05108623579144478,0.5681710839271545,0.4383722245693207,,,,,
28,317,2.5,2.004826068878174,0.08038332313299179,0.6225860118865967,0.4901617169380188,,,,,
28,318,1.0,0.9492451548576355,0.032434672117233276,0.3915930688381195,0.1977393627166748,,,,,
28,318,,,,,,1.329545497894287,1.9220010042190552,0.06626201421022415,0.4703516662120819,0.5601696372032166
29,319,1.5,1.3806793689727783,0.04116463661193848,0.44219890236854553,0.3663286566734314,,,,,
29,320,2.0,1.8879821300506592,0.05412723124027252,0.5561351180076599,0.5306054353713989,,,,,
29,321,1.5,1.6518206596374512,0.04774964600801468,0.4659435749053955,0.473564475774765,,,,,
29,322,1.25,1.0534720420837402,0.024217447265982628,0.41513121128082275,0.258626788854599,,,,,
29,323,2.0,1.4014021158218384,0.03476797044277191,0.5804429650306702,0.32355964183807373,,,,,
29,324,1.25,1.8607271909713745,0.05438471958041191,0.4609599709510803,0.5639218091964722,,,,,
29,325,1.0,1.7167644500732422,0.07607829570770264,0.35564959049224854,0.49036169052124023,,,,,
29,326,2.0,1.3312081098556519,0.02871955931186676,0.5277202725410461,0.32994502782821655,,,,,
29,327,1.5,1.4069242477416992,0.04870450496673584,0.503559947013855,0.3299208879470825,,,,,
29,328,1.25,1.0174585580825806,0.032278042286634445,0.4258090555667877,0.21512965857982635,,,,,
29,329,0.5,0.9684486985206604,0.028779633343219757,0.20779074728488922,0.3083798885345459,,,,,
29,329,,,,,,1.329545497894287,1.8894965648651123,0.06674564629793167,0.4687652885913849,0.5435014963150024
30,330,1.25,1.5127627849578857,0.03405660018324852,0.4552404284477234,0.44361963868141174,,,,,
30,331,1.0,0.9923245906829834,0.03346795588731766,0.36867597699165344,0.22815442085266113,,,,,
30,332,1.5,1.4569059610366821,0.051624707877635956,0.5272480249404907,0.3357672095298767,,,,,
30,333,2.25,1.8425438404083252,0.06995049864053726,0.617529571056366,0.43763092160224915,,,,,
30,334,0.75,1.060455560684204,0.0190382469445467,0.31801873445510864,0.32362279295921326,,,,,
30,335,1.0,1.67644464969635,0.08556008338928223,0.36989590525627136,0.4393741488456726,,,,,
30,336,0.75,1.3530528545379639,0.03721659630537033,0.33722200989723206,0.4148739278316498,,,,,
30,337,1.25,1.5043270587921143,0.05023310333490372,0.46557432413101196,0.39379358291625977,,,,,
30,338,1.0,1.3304600715637207,0.03990761935710907,0.4553009867668152,0.3378105163574219,,,,,
30,339,1.25,1.3960413932800293,0.03305615112185478,0.4243963360786438,0.40318211913108826,,,,,
30,340,1.0,1.3131349086761475,0.024978576228022575,0.2750532031059265,0.45659443736076355,,,,,
30,340,,,,,,1.329545497894287,1.9588466882705688,0.07006635516881943,0.4617904722690582,0.5733621120452881
31,341,1.0,1.3986412286758423,0.05021899938583374,0.35718876123428345,0.39517873525619507,,,,,
31,342,1.0,1.3706384897232056,0.02807791717350483,0.35013946890830994,0.440054714679718,,,,,
31,343,1.0,1.3328255414962769,0.030985673889517784,0.3877504765987396,0.3950733542442322,,,,,
31,344,1.0,1.3550012111663818,0.03622803837060928,0.3823261559009552,0.3957674503326416,,,,,
31,345,1.0,1.0478078126907349,0.02368290349841118,0.3444615304470062,0.29246586561203003,,,,,
31,346,1.25,1.2131325006484985,0.03961649537086487,0.46217432618141174,0.2764378488063812,,,,,
31,347,1.0,1.087301254272461,0.03873737156391144,0.36400413513183594,0.2648051083087921,,,,,
31,348,1.25,1.6462205648422241,0.0407106839120388,0.4903004765510559,0.47618332505226135,,,,,
31,349,0.75,1.1617953777313232,0.02892274037003517,0.27697789669036865,0.3701018989086151,,,,,
31,350,1.25,1.302243709564209,0.034022256731987,0.3783189654350281,0.37690672278404236,,,,,
31,351,0.5,2.1584417819976807,0.05800758674740791,0.25433486700057983,0.8070344924926758,,,,,
31,351,,,,,,1.329545497894287,1.9091140031814575,0.06928320229053497,0.45939332246780396,0.551652193069458
32,352,1.75,1.444227933883667,0.03921658545732498,0.45967528223991394,0.394234836101532,,,,,
32,353,1.25,1.0501478910446167,0.0379958413541317,0.39039039611816406,0.23488913476467133,,,,,
32,354,1.25,1.006199598312378,0.023593373596668243,0.334978848695755,0.27662697434425354,,,,,
32,355,1.0,1.4349619150161743,0.06952418386936188,0.383028119802475,0.35215646028518677,,,,,
32,356,1.0,1.0533244609832764,0.04037351906299591,0.41057777404785156,0.22043956816196442,,,,,
32,357,1.25,1.746475100517273,0.04883459955453873,0.4084208905696869,0.5469406247138977,,,,,
32,358,1.25,1.07770574092865,0.022213535383343697,0.4443613886833191,0.26113834977149963,,,,,
32,359,1.25,1.49761962890625,0.045336078852415085,0.39820754528045654,0.4363658130168915,,,,,
32,360,0.75,0.6635403633117676,0.021344555541872978,0.31913405656814575,0.11884176731109619,,,,,
32,361,0.75,1.0337791442871094,0.023761233314871788,0.3265520930290222,0.29421043395996094,,,,,
32,362,0.5,0.7915003299713135,0.018398115411400795,0.23807692527770996,0.23071640729904175,,,,,
32,362,,,,,,1.329545497894287,1.9350471496582031,0.07346513122320175,0.46790751814842224,0.5499070286750793
33,363,1.0,1.4403938055038452,0.03404112160205841,0.3561112582683563,0.4570384621620178,,,,,
33,364,1.0,1.3769134283065796,0.05980360507965088,0.34713658690452576,0.3653793931007385,,,,,
33,365,1.25,1.0765595436096191,0.02632586471736431,0.3710457384586334,0.2869422137737274,,,,,
33,366,1.5,1.3378560543060303,0.02384227328002453,0.3951718807220459,0.4117364287376404,,,,,
33,367,1.0,0.9002512693405151,0.023809446021914482,0.29641634225845337,0.2423938661813736,,,,,
33,368,1.5,1.3258817195892334,0.038465265184640884,0.3686188757419586,0.38246822357177734,,,,,
33,369,2.0,1.4609013795852661,0.029980618506669998,0.5094403028488159,0.40077900886535645,,,,,
33,370,1.0,1.0837904214859009,0.03671453520655632,0.3907238841056824,0.2547469139099121,,,,,
33,371,2.0,1.6778628826141357,0.05838426575064659,0.48660874366760254,0.4496663808822632,,,,,
33,372,0.75,1.2478129863739014,0.03597583621740341,0.32021042704582214,0.3738616406917572,,,,,
33,373,1.5,1.9723730087280273,0.10844199359416962,0.5365629196166992,0.4468000829219818,,,,,
33,373,,,,,,1.329545497894287,1.8533843755722046,0.06993642449378967,0.4505144953727722,0.5265937447547913
34,374,1.0,0.9105520248413086,0.015763377770781517,0.40361249446868896,0.21406130492687225,,,,,
34,375,1.5,1.3331109285354614,0.04611945152282715,0.44113805890083313,0.33068782091140747,,,,,
34,376,0.75,1.1186784505844116,0.027337726205587387,0.2831442356109619,0.34942278265953064,,,,,
34,377,1.25,1.2736830711364746,0.021899545565247536,0.4993671178817749,0.3324091136455536,,,,,
34,378,1.25,0.9407265186309814,0.02176145650446415,0.3055776357650757,0.2631708085536957,,,,,
34,379,1.25,1.4021261930465698,0.044349510222673416,0.42203500866889954,0.37917181849479675,,,,,
34,380,1.75,1.1008484363555908,0.02083851769566536,0.4724681079387665,0.2620938718318939,,,,,
34,381,1.25,1.0870072841644287,0.037931911647319794,0.37975257635116577,0.2587975561618805,,,,,
34,382,1.5,1.301299810409546,0.028069881722331047,0.4339182674884796,0.36351609230041504,,,,,
34,383,1.0,1.1991848945617676,0.03419390320777893,0.3552130162715912,0.33650118112564087,,,,,
34,384,1.0,0.5906604528427124,0.011551998555660248,0.28881779313087463,0.12204134464263916,,,,,
34,384,,,,,,1.329545497894287,1.903182864189148,0.07160929590463638,0.44812849164009094,0.5485039353370667
35,385,2.0,1.528507113456726,0.05020114779472351,0.5013508200645447,0.3880752921104431,,,,,
35,386,1.0,1.311974287033081,0.029958849772810936,0.33828750252723694,0.41194623708724976,,,,,
35,387,1.0,1.175965428352356,0.028305483981966972,0.356910765171051,0.33876362442970276,,,,,
35,388,1.5,1.0985164642333984,0.02022620290517807,0.44116640090942383,0.2781095504760742,,,,,
35,389,1.25,1.6530086994171143,0.04980645701289177,0.3988886773586273,0.5025438666343689,,,,,
35,390,0.75,1.3636651039123535,0.049373775720596313,0.2845492660999298,0.41612347960472107,,,,,
35,391,1.0,1.0071803331375122,0.022137712687253952,0.3842724561691284,0.25610965490341187,,,,,
35,392,1.25,1.0433642864227295,0.027759337797760963,0.3469795882701874,0.2787940204143524,,,,,
35,393,1.25,1.1153197288513184,0.028438562527298927,0.4344114661216736,0.26935774087905884,,,,,
35,394,1.0,0.8993399143218994,0.030398955568671227,0.3210223615169525,0.2131613790988922,,,,,
35,395,2.5,1.415907621383667,0.03469765931367874,0.532759428024292,0.3548299968242645,,,,,
35,395,,,,,,1.329545497894287,1.869712471961975,0.061960067600011826,0.4522581994533539,0.5538267493247986
36,396,1.5,1.5863507986068726,0.06679728627204895,0.44102275371551514,0.40567082166671753,,,,,
36,397,1.0,1.1488611698150635,0.030184118077158928,0.32541176676750183,0.336264431476593,,,,,
36,398,1.75,2.1914074420928955,0.0637698769569397,0.4564800262451172,0.7080390453338623,,,,,
36,399,1.25,1.1331429481506348,0.03092217445373535,0.39441826939582825,0.2920568883419037,,,,,
36,400,1.75,1.2913241386413574,0.032433293759822845,0.395315557718277,0.3669210374355316,,,,,
36,401,1.25,0.8321210145950317,0.02179006300866604,0.2941006124019623,0.21453504264354706,,,,,
36,402,1.0,1.0196036100387573,0.0369364432990551,0.3643105626106262,0.23530541360378265,,,,,
36,403,1.5,1.3204598426818848,0.03277413547039032,0.4395197033882141,0.35853469371795654,,,,,
36,404,1.75,1.270784854888916,0.0284494049847126,0.45542341470718384,0.33655717968940735,,,,,
36,405,1.5,1.3623474836349487,0.04418909177184105,0.45622172951698303,0.3425901532173157,,,,,
36,406,1.0,1.0445499420166016,0.025327811017632484,0.33101609349250793,0.2934473752975464,,,,,
36,406,,,,,,1.329545497894287,1.840207576751709,0.06893078237771988,0.4583175778388977,0.5186178684234619
37,407,1.5,1.2922661304473877,0.04505905136466026,0.4596547484397888,0.3036580979824066,,,,,
37,408,1.5,1.220052719116211,0.03576086089015007,0.3571237027645111,0.3420623242855072,,,,,
37,409,1.0,0.8171238899230957,0.026892121881246567,0.3753499984741211,0.15365663170814514,,,,,
37,410,1.5,1.7334787845611572,0.041385747492313385,0.4471457600593567,0.5397021174430847,,,,,
37,411,1.75,1.3325066566467285,0.0242228452116251,0.5575172305107117,0.32693764567375183,,,,,
37,412,1.25,1.082193374633789,0.030295787379145622,0.3748012185096741,0.27795663475990295,,,,,
37,413,1.5,1.2506554126739502,0.027545973658561707,0.3496226966381073,0.3816514015197754,,,,,
37,414,1.25,1.5401785373687744,0.05108075216412544,0.4201985001564026,0.43228816986083984,,,,,
37,415,1.75,1.1257507801055908,0.02633216604590416,0.4106766879558563,0.2917066514492035,,,,,
37,416,1.5,1.18271005153656,0.02719472348690033,0.427350252866745,0.3096930980682373,,,,,
37,417,1.0,1.100337266921997,0.032397106289863586,0.35178637504577637,0.29328271746635437,,,,,
37,417,,,,,,1.329545497894287,1.8950756788253784,0.06990116834640503,0.46146878600120544,0.5420504808425903
38,418,1.0,1.5307906866073608,0.04838819429278374,0.31878674030303955,0.48503148555755615,,,,,
38,419,2.25,1.5003951787948608,0.03442161902785301,0.5317590832710266,0.39826399087905884,,,,,
38,420,1.0,0.9555507302284241,0.03047487512230873,0.39937394857406616,0.20190119743347168,,,,,
38,421,1.75,1.5813400745391846,0.041141707450151443,0.47700661420822144,0.4493124485015869,,,,,
38,422,1.75,1.1889554262161255,0.025390587747097015,0.5222686529159546,0.2698669135570526,,,,,
38,423,1.0,0.9287048578262329,0.023089248687028885,0.3354431986808777,0.23890772461891174,,,,,
38,424,1.25,1.7013543844223022,0.045737627893686295,0.4122875928878784,0.5301893353462219,,,,,
38,425,1.25,1.1184073686599731,0.030648721382021904,0.412546306848526,0.27630871534347534,,,,,
38,426,0.75,0.6737836599349976,0.010867882519960403,0.27491793036460876,0.17226317524909973,,,,,
38,427,0.75,0.8364599943161011,0.027533862739801407,0.2734982967376709,0.21264617145061493,,,,,
38,428,1.0,0.7451120615005493,0.017440952360630035,0.3745463192462921,0.141680508852005,,,,,
38,428,,,,,,1.329545497894287,1.8622291088104248,0.06777734309434891,0.45443668961524963,0.5344526767730713
39,429,1.75,1.6201125383377075,0.038886915892362595,0.42975836992263794,0.49795979261398315,,,,,
39,430,1.75,1.0175273418426514,0.016162332147359848,0.5192038416862488,0.20875588059425354,,,,,
39,431,1.0,0.970600962638855,0.03634608909487724,0.36313337087631226,0.2128685712814331,,,,,
